"X","Neighborhood","Neighborhood.Latitude","Neighborhood.Longitude","Venue","Venue.Latitude","Venue.Longitude","Venue.Category"
191,"Bangalore",12.8813545714286,77.5993970952381,"Adiga Vegetarian Restaurant",12.8920790890075,77.598428262879,"Diner"
194,"Bangalore",12.8813545714286,77.5993970952381,"Manjushree Upahara",12.8888751901801,77.5910474362264,"Indian Restaurant"
196,"Bangalore",12.8813545714286,77.5993970952381,"up south",12.8925495719293,77.5974098606064,"Indian Restaurant"
204,"Bangalore",12.8813545714286,77.5993970952381,"Chung Wah",12.8902138978651,77.5979271065772,"Chinese Restaurant"
205,"Bangalore",12.8813545714286,77.5993970952381,"Cafe Coffee Day",12.8914757905736,77.6080748252402,"Café"
207,"Bangalore",12.8813545714286,77.5993970952381,"Au Bon Pain",12.8947197488383,77.6026999747523,"Café"
223,"Bangalore",12.8992322857143,77.4630302380952,"Udupi Gardenia",12.900366,77.46651,"Karnataka Restaurant"
224,"Bangalore",12.8992322857143,77.4630302380952,"Kadamba Veg",12.901545,77.468904,"Restaurant"
245,"Bangalore",12.8992322857143,77.5539414761905,"Vasavi Chats",12.899244,77.55736,"Chaat Place"
246,"Bangalore",12.8992322857143,77.5539414761905,"Greens Veg",12.9018328001719,77.5579803295877,"Fast Food Restaurant"
273,"Bangalore",12.8992322857143,77.5766692857143,"Domino's Pizza",12.8939585062073,77.5681576531893,"Pizza Place"
